GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_sequence_feature	variants_effect_splice_region_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
TBC1D24	ENSG00000162065	ENST00000562105	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
TBC1D24	ENSG00000162065	ENST00000566853	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
TBC1D24	ENSG00000162065	ENST00000567020	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TBC1D24	ENSG00000162065	ENST00000569874	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TBC1D24	ENSG00000162065	ENST00000630263	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
TBL3	ENSG00000183751	ENST00000332704	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TBL3	ENSG00000183751	ENST00000561907	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TBL3	ENSG00000183751	ENST00000564171	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TBL3	ENSG00000183751	ENST00000567615	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TBL3	ENSG00000183751	ENST00000568546	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TBL3	ENSG00000183751	ENST00000569628	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
TBL3	ENSG00000183751	ENST00000569792	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TBL3	ENSG00000183751	ENST00000615855	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TCEB2	ENSG00000103363	ENST00000262306	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TCEB2	ENSG00000103363	ENST00000409477	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TCEB2	ENSG00000103363	ENST00000409906	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TCEB2	ENSG00000103363	ENST00000494946	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TCEB2	ENSG00000103363	ENST00000572954	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TELO2	ENSG00000100726	ENST00000262319	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2
TELO2	ENSG00000100726	ENST00000497339	nonsense_mediated_decay	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	2
TELO2	ENSG00000100726	ENST00000563676	retained_intron	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
TELO2	ENSG00000100726	ENST00000564507	processed_transcript	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
TELO2	ENSG00000100726	ENST00000567423	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TELO2	ENSG00000100726	ENST00000567427	processed_transcript	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
TELO2	ENSG00000100726	ENST00000568240	retained_intron	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
TELO2	ENSG00000100726	ENST00000569744	retained_intron	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
TFAP4	ENSG00000090447	ENST00000204517	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TFAP4	ENSG00000090447	ENST00000572393	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TFAP4	ENSG00000090447	ENST00000573476	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TFAP4	ENSG00000090447	ENST00000574639	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TFAP4	ENSG00000090447	ENST00000575300	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TFAP4	ENSG00000090447	ENST00000575320	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
THOC6	ENSG00000131652	ENST00000253952	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
THOC6	ENSG00000131652	ENST00000326266	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
THOC6	ENSG00000131652	ENST00000571046	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
THOC6	ENSG00000131652	ENST00000571057	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
THOC6	ENSG00000131652	ENST00000573704	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
THOC6	ENSG00000131652	ENST00000574498	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
THOC6	ENSG00000131652	ENST00000574549	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
THOC6	ENSG00000131652	ENST00000574957	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
THOC6	ENSG00000131652	ENST00000575576	protein_coding	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
THOC6	ENSG00000131652	ENST00000576143	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
TMEM114	ENSG00000232258	ENST00000444171	retained_intron	0	1	0	3	0	0	0	0	0	3	0	0	0	1	0	0	1
TMEM114	ENSG00000232258	ENST00000568335	protein_coding	0	1	0	3	0	0	0	0	0	4	0	0	0	1	0	0	0
TMEM114	ENSG00000232258	ENST00000620492	protein_coding	0	1	0	3	0	0	0	0	0	4	0	0	0	1	0	0	0
TMEM114	ENSG00000232258	ENST00000623677	processed_transcript	0	0	0	14	0	0	0	3	0	11	0	0	0	0	0	0	0
TMEM114	ENSG00000232258	ENST00000624696	protein_coding	0	1	0	3	0	0	0	0	0	4	0	0	0	1	0	0	0
TMEM186	ENSG00000184857	ENST00000333050	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TMEM186	ENSG00000184857	ENST00000564869	processed_transcript	0	0	0	9	0	0	0	3	0	4	0	0	0	0	0	0	2
TMEM204	ENSG00000131634	ENST00000253934	protein_coding	0	0	0	11	1	0	0	2	0	3	0	0	0	0	0	0	5
TMEM204	ENSG00000131634	ENST00000566264	protein_coding	0	0	0	6	1	0	0	2	0	3	0	0	0	0	0	0	0
TMEM8A	ENSG00000129925	ENST00000250930	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM8A	ENSG00000129925	ENST00000424078	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TMEM8A	ENSG00000129925	ENST00000427313	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM8A	ENSG00000129925	ENST00000431232	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TMEM8A	ENSG00000129925	ENST00000448854	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TMEM8A	ENSG00000129925	ENST00000467452	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TMEM8A	ENSG00000129925	ENST00000475348	retained_intron	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2
TMEM8A	ENSG00000129925	ENST00000476735	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
TNFRSF12A	ENSG00000006327	ENST00000326577	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
TNFRSF12A	ENSG00000006327	ENST00000341627	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
TNFRSF12A	ENSG00000006327	ENST00000571351	retained_intron	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
TNFRSF12A	ENSG00000006327	ENST00000573001	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0
TNFRSF12A	ENSG00000006327	ENST00000574699	nonsense_mediated_decay	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
TNFRSF12A	ENSG00000006327	ENST00000575124	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1
TNFRSF12A	ENSG00000006327	ENST00000575836	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TPSAB1	ENSG00000172236	ENST00000338844	protein_coding	14	1	2	11	1	0	0	3	0	6	2	0	0	0	14	1	1
TPSAB1	ENSG00000172236	ENST00000461509	protein_coding	0	2	2	11	1	1	2	3	0	4	2	0	0	0	0	1	1
TPSAB1	ENSG00000172236	ENST00000561736	protein_coding	0	1	1	12	1	0	0	3	0	4	1	0	0	1	0	0	5
TPSAB1	ENSG00000172236	ENST00000562432	retained_intron	0	0	0	13	0	0	0	3	0	4	0	3	0	0	0	0	3
TPSB2	ENSG00000197253	ENST00000606293	protein_coding	0	7	7	14	2	0	0	0	0	12	7	0	0	0	0	7	0
TPSB2	ENSG00000197253	ENST00000611196	nonsense_mediated_decay	0	7	7	14	0	0	0	0	0	14	7	0	0	0	0	7	0
TPSB2	ENSG00000197253	ENST00000612142	protein_coding	0	7	7	14	2	0	1	0	0	11	7	0	0	0	0	7	0
TPSD1	ENSG00000095917	ENST00000211076	protein_coding	0	6	7	12	3	0	0	2	0	3	7	0	2	0	0	4	4
TPSD1	ENSG00000095917	ENST00000397534	protein_coding	0	4	7	11	0	0	0	4	0	4	7	0	0	0	0	4	3
TPSG1	ENSG00000116176	ENST00000234798	protein_coding	0	0	0	42	0	0	0	14	0	0	0	0	0	0	0	0	28
TPSG1	ENSG00000116176	ENST00000564684	retained_intron	0	0	0	35	0	0	0	11	0	0	0	0	0	0	0	0	24
TRAF7	ENSG00000131653	ENST00000326181	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF7	ENSG00000131653	ENST00000564067	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF7	ENSG00000131653	ENST00000565383	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TRAF7	ENSG00000131653	ENST00000567645	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF7	ENSG00000131653	ENST00000567653	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TRAF7	ENSG00000131653	ENST00000569686	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAF7	ENSG00000131653	ENST00000570169	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRAP1	ENSG00000126602	ENST00000246957	protein_coding	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000538171	protein_coding	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000570403	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000570514	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRAP1	ENSG00000126602	ENST00000571011	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000571538	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000571804	nonsense_mediated_decay	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000573872	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRAP1	ENSG00000126602	ENST00000574175	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRAP1	ENSG00000126602	ENST00000574494	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000574941	processed_transcript	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000575671	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
TRAP1	ENSG00000126602	ENST00000575707	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000575854	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TRAP1	ENSG00000126602	ENST00000576106	processed_transcript	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000576335	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
TRAP1	ENSG00000126602	ENST00000576788	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
TSC2	ENSG00000103197	ENST00000219476	protein_coding	0	1	0	23	0	0	0	7	0	16	0	0	0	1	0	0	1
TSC2	ENSG00000103197	ENST00000350773	protein_coding	0	1	0	23	0	0	0	7	0	16	0	0	0	1	0	0	1
TSC2	ENSG00000103197	ENST00000382538	protein_coding	0	1	0	23	0	0	0	7	0	16	0	0	0	1	0	0	1
TSC2	ENSG00000103197	ENST00000401874	protein_coding	0	1	0	23	0	0	0	7	0	16	0	0	0	1	0	0	1
TSC2	ENSG00000103197	ENST00000432909	protein_coding	0	1	0	3	0	0	0	2	0	2	0	0	0	1	0	0	0
TSC2	ENSG00000103197	ENST00000439117	nonsense_mediated_decay	0	0	0	24	0	0	0	7	0	16	0	0	0	0	0	0	1
TSC2	ENSG00000103197	ENST00000439673	protein_coding	0	1	0	23	0	0	0	7	0	16	0	0	0	1	0	0	1
TSC2	ENSG00000103197	ENST00000461648	retained_intron	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	1
TSC2	ENSG00000103197	ENST00000463601	retained_intron	0	0	0	8	0	0	0	4	0	0	0	1	0	0	0	0	3
TSC2	ENSG00000103197	ENST00000467949	protein_coding	0	0	0	10	0	0	0	4	0	4	0	0	0	0	0	0	2
TSC2	ENSG00000103197	ENST00000471143	nonsense_mediated_decay	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
TSC2	ENSG00000103197	ENST00000483020	nonsense_mediated_decay	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
TSC2	ENSG00000103197	ENST00000488675	retained_intron	0	0	0	6	0	0	0	0	0	1	0	3	0	0	0	0	2
TSC2	ENSG00000103197	ENST00000490108	retained_intron	0	0	0	7	0	0	0	1	0	3	0	0	0	0	0	0	3
TSC2	ENSG00000103197	ENST00000497886	retained_intron	0	0	0	13	0	0	0	7	0	6	0	0	0	0	0	0	0
TSC2	ENSG00000103197	ENST00000561695	retained_intron	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
TSC2	ENSG00000103197	ENST00000562474	processed_transcript	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5
TSC2	ENSG00000103197	ENST00000568238	retained_intron	0	0	0	7	0	0	0	1	0	3	0	0	0	0	0	0	3
TSC2	ENSG00000103197	ENST00000568366	processed_transcript	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
TSC2	ENSG00000103197	ENST00000568454	protein_coding	0	1	0	23	0	0	0	7	0	16	0	0	0	1	0	0	1
TSC2	ENSG00000103197	ENST00000568566	nonsense_mediated_decay	0	0	0	7	0	0	0	0	0	4	0	0	0	0	0	0	3
TSC2	ENSG00000103197	ENST00000568692	retained_intron	0	1	0	4	0	0	0	3	0	2	0	0	0	1	0	0	0
TSC2	ENSG00000103197	ENST00000569110	protein_coding	0	0	0	13	0	0	0	7	0	4	0	0	0	0	0	0	2
TSC2	ENSG00000103197	ENST00000569930	retained_intron	0	0	0	13	0	0	0	7	0	4	0	1	0	0	0	0	1
UBALD1	ENSG00000153443	ENST00000283474	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
UBALD1	ENSG00000153443	ENST00000587615	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
UBALD1	ENSG00000153443	ENST00000587649	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
UBALD1	ENSG00000153443	ENST00000588691	non_stop_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
UBALD1	ENSG00000153443	ENST00000590891	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
UBALD1	ENSG00000153443	ENST00000590965	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
UBALD1	ENSG00000153443	ENST00000591113	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
UBALD1	ENSG00000153443	ENST00000591401	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
UBALD1	ENSG00000153443	ENST00000591897	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
UBE2I	ENSG00000103275	ENST00000325437	protein_coding	0	0	0	30	3	0	0	1	0	25	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000355803	protein_coding	0	0	0	30	3	0	0	1	0	25	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000397514	protein_coding	0	0	0	30	3	0	0	1	0	25	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000397515	protein_coding	0	0	0	30	3	0	0	1	0	25	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000402301	protein_coding	0	1	2	25	3	0	0	6	0	13	2	0	0	0	0	1	3
UBE2I	ENSG00000103275	ENST00000403747	protein_coding	0	0	0	30	2	0	0	2	0	25	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000406620	protein_coding	0	0	0	29	2	0	0	2	0	24	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000473256	retained_intron	0	0	0	23	0	0	0	9	0	8	0	5	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000562470	protein_coding	0	0	0	13	0	0	0	10	0	2	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000562482	retained_intron	0	0	0	14	0	0	0	9	0	5	0	0	0	0	0	0	0
UBE2I	ENSG00000103275	ENST00000564143	retained_intron	0	0	0	22	0	0	0	9	0	5	0	1	0	0	0	0	7
UBE2I	ENSG00000103275	ENST00000566159	retained_intron	0	0	0	22	0	0	0	9	0	0	0	8	0	0	0	0	5
UBE2I	ENSG00000103275	ENST00000566587	protein_coding	0	1	0	29	2	0	0	2	0	25	0	0	0	1	0	0	0
UBE2I	ENSG00000103275	ENST00000566775	nonsense_mediated_decay	0	0	0	27	0	0	0	13	0	11	0	0	0	0	0	0	3
UBE2I	ENSG00000103275	ENST00000567074	protein_coding	0	1	0	27	0	1	2	11	0	13	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000567383	protein_coding	0	0	0	14	0	0	0	8	0	5	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000568209	processed_transcript	0	0	0	28	0	0	0	13	0	14	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000568288	processed_transcript	0	0	0	30	0	0	0	4	0	25	0	0	0	0	0	0	1
UBE2I	ENSG00000103275	ENST00000568989	retained_intron	0	0	0	24	0	0	0	4	0	11	0	1	0	0	0	0	8
UBN1	ENSG00000118900	ENST00000262376	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
UBN1	ENSG00000118900	ENST00000396658	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	1
UBN1	ENSG00000118900	ENST00000585857	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
UBN1	ENSG00000118900	ENST00000587027	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
UBN1	ENSG00000118900	ENST00000590769	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
UBN1	ENSG00000118900	ENST00000592120	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
UNKL	ENSG00000059145	ENST00000248104	protein_coding	0	1	0	8	0	0	0	0	0	8	0	0	0	0	0	1	0
UNKL	ENSG00000059145	ENST00000301712	protein_coding	0	1	0	10	0	0	0	6	0	4	0	0	0	0	0	1	0
UNKL	ENSG00000059145	ENST00000382757	nonsense_mediated_decay	0	1	0	13	1	0	0	3	0	9	0	0	0	0	0	1	0
UNKL	ENSG00000059145	ENST00000389221	protein_coding	0	2	0	21	0	0	0	0	0	21	0	0	0	0	0	2	0
UNKL	ENSG00000059145	ENST00000397464	protein_coding	0	0	0	9	0	0	0	0	0	9	0	0	0	0	0	0	0
UNKL	ENSG00000059145	ENST00000402641	protein_coding	0	0	0	9	0	0	0	1	0	8	0	0	0	0	0	0	0
UNKL	ENSG00000059145	ENST00000403703	nonsense_mediated_decay	0	0	0	9	1	0	0	0	0	8	0	0	0	0	0	0	0
UNKL	ENSG00000059145	ENST00000502438	retained_intron	0	0	0	10	0	0	0	6	0	3	0	0	0	0	0	0	1
UNKL	ENSG00000059145	ENST00000503648	processed_transcript	0	0	0	11	0	0	0	6	0	4	0	1	0	0	0	0	0
UNKL	ENSG00000059145	ENST00000508903	protein_coding	0	2	0	21	0	0	0	0	0	21	0	0	0	0	0	2	0
UNKL	ENSG00000059145	ENST00000509981	retained_intron	0	0	0	10	0	0	0	2	0	4	0	1	0	0	0	0	3
UNKL	ENSG00000059145	ENST00000511095	retained_intron	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	7
UNKL	ENSG00000059145	ENST00000513783	protein_coding	0	0	0	9	0	0	0	2	0	7	0	0	0	0	0	0	0
UNKL	ENSG00000059145	ENST00000515195	processed_transcript	0	0	0	9	0	0	0	5	0	4	0	0	0	0	0	0	0
UNKL	ENSG00000059145	ENST00000561783	processed_transcript	0	0	0	4	0	0	0	3	0	1	0	0	0	0	0	0	0
UNKL	ENSG00000059145	ENST00000562537	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7
UNKL	ENSG00000059145	ENST00000566707	retained_intron	0	0	0	5	0	0	0	3	0	1	0	0	0	0	0	0	1
USP7	ENSG00000187555	ENST00000344836	protein_coding	0	0	0	33	0	0	0	1	0	31	0	0	0	0	0	0	1
USP7	ENSG00000187555	ENST00000381886	protein_coding	0	0	0	32	0	0	0	1	0	28	0	0	0	0	0	0	3
USP7	ENSG00000187555	ENST00000542333	nonsense_mediated_decay	0	0	0	26	0	0	0	5	0	21	0	0	0	0	0	0	0
USP7	ENSG00000187555	ENST00000562051	retained_intron	0	0	0	10	0	0	0	7	0	0	0	0	0	0	0	0	3
USP7	ENSG00000187555	ENST00000562615	retained_intron	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	0	5
USP7	ENSG00000187555	ENST00000563043	nonsense_mediated_decay	0	0	0	11	0	0	0	5	0	3	0	0	0	0	0	0	3
USP7	ENSG00000187555	ENST00000563085	protein_coding	0	0	0	32	0	0	0	4	0	28	0	0	0	0	0	0	0
USP7	ENSG00000187555	ENST00000563961	nonsense_mediated_decay	0	0	0	33	0	0	0	1	0	31	0	0	0	0	0	0	1
USP7	ENSG00000187555	ENST00000564117	protein_coding	0	0	0	16	0	0	0	9	0	5	0	0	0	0	0	0	2
USP7	ENSG00000187555	ENST00000565455	nonsense_mediated_decay	0	0	0	32	0	0	0	1	0	28	0	0	0	0	0	0	3
USP7	ENSG00000187555	ENST00000565883	retained_intron	0	0	0	11	0	0	0	4	0	2	0	0	0	0	0	0	5
USP7	ENSG00000187555	ENST00000566004	protein_coding	0	0	0	17	0	0	0	4	0	13	0	0	0	0	0	0	0
USP7	ENSG00000187555	ENST00000566131	retained_intron	0	0	0	8	0	0	0	5	0	1	0	0	0	0	0	0	2
USP7	ENSG00000187555	ENST00000566224	processed_transcript	0	0	0	13	0	0	0	10	0	1	0	0	0	0	0	0	2
USP7	ENSG00000187555	ENST00000566273	protein_coding	0	0	0	18	0	0	0	9	0	8	0	0	0	0	0	0	1
USP7	ENSG00000187555	ENST00000567113	retained_intron	0	0	0	11	0	0	0	4	0	2	0	0	0	0	0	0	5
USP7	ENSG00000187555	ENST00000567329	retained_intron	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	3
USP7	ENSG00000187555	ENST00000567692	nonsense_mediated_decay	0	0	0	11	0	0	0	7	0	1	0	0	0	0	0	0	3
USP7	ENSG00000187555	ENST00000569230	protein_coding	0	0	0	18	0	0	0	4	0	13	0	0	0	0	0	0	1
USP7	ENSG00000187555	ENST00000569448	retained_intron	0	0	0	11	0	0	0	7	0	1	0	0	0	0	0	0	3
USP7	ENSG00000187555	ENST00000570256	retained_intron	0	0	0	8	0	0	0	4	0	0	0	1	0	0	0	0	3
WASH4P	ENSG00000234769	ENST00000564273	unprocessed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
WASIR2	ENSG00000231439	ENST00000527434	lincRNA	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000293879	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000315764	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000546516	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000546896	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
WDR90	ENSG00000161996	ENST00000546923	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000547407	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000547543	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000547944	protein_coding	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000548448	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
WDR90	ENSG00000161996	ENST00000548603	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000548844	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000549024	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000549091	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000550739	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000550902	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
WDR90	ENSG00000161996	ENST00000551100	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
WDR90	ENSG00000161996	ENST00000552683	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
